id,name,email,amount,category,date,status
37183,User37183,user37183@example.com,295.45,Home,2026-03-17,cancelled
37184,User37184,user37184@example.com,363.88,Health,2026-06-02,cancelled
37185,User37185,user37185@example.com,915.32,Food,2025-03-16,pending
37186,User37186,user37186@example.com,287.91,Garden,2026-07-18,cancelled
37187,User37187,user37187@example.com,811.05,Home,2025-08-17,cancelled
37188,User37188,user37188@example.com,274.94,Automotive,2025-09-02,inactive
37189,User37189,user37189@example.com,160.81,Books,2025-09-24,pending
37190,User37190,user37190@example.com,74.56,Home,2025-05-22,active
37191,User37191,user37191@example.com,824.68,Books,2025-09-10,active
37192,User37192,user37192@example.com,473.71,Sports,2026-01-05,pending
37193,User37193,user37193@example.com,621.14,Books,2026-08-22,inactive
37194,User37194,user37194@example.com,106.03,Home,2025-12-25,inactive
37195,User37195,user37195@example.com,62.50,Books,2026-04-01,cancelled
37196,User37196,user37196@example.com,22.69,Toys,2026-12-12,inactive
37197,User37197,user37197@example.com,799.28,Food,2025-11-22,pending
37198,User37198,user37198@example.com,751.38,Health,2025-04-05,cancelled
37199,User37199,user37199@example.com,949.73,Books,2026-04-02,cancelled
37200,User37200,user37200@example.com,46.69,Toys,2026-04-16,pending
37201,User37201,user37201@example.com,75.51,Books,2026-10-04,active
37202,User37202,user37202@example.com,548.32,Sports,2025-09-25,pending
37203,User37203,user37203@example.com,369.95,Health,2025-06-01,inactive
37204,User37204,user37204@example.com,21.27,Books,2026-05-29,inactive
37205,User37205,user37205@example.com,221.08,Home,2026-09-21,cancelled
37206,User37206,user37206@example.com,65.60,Food,2026-05-12,cancelled
37207,User37207,user37207@example.com,182.26,Food,2026-03-23,cancelled
37208,User37208,user37208@example.com,336.47,Electronics,2026-07-19,cancelled
37209,User37209,user37209@example.com,528.95,Electronics,2026-11-19,active
37210,User37210,user37210@example.com,666.34,Health,2025-05-06,active
37211,User37211,user37211@example.com,32.01,Garden,2026-10-22,pending
37212,User37212,user37212@example.com,245.10,Fashion,2026-09-24,pending
37213,User37213,user37213@example.com,320.87,Home,2025-06-01,active
37214,User37214,user37214@example.com,670.85,Toys,2026-09-05,pending
37215,User37215,user37215@example.com,674.07,Automotive,2025-03-24,inactive
37216,User37216,user37216@example.com,44.35,Fashion,2025-07-26,pending
37217,User37217,user37217@example.com,279.01,Sports,2025-09-26,inactive
37218,User37218,user37218@example.com,602.50,Health,2025-05-11,inactive
37219,User37219,user37219@example.com,442.22,Automotive,2026-07-31,cancelled
37220,User37220,user37220@example.com,118.60,Home,2025-11-04,active
37221,User37221,user37221@example.com,145.18,Toys,2026-07-02,pending
37222,User37222,user37222@example.com,494.66,Electronics,2025-09-19,active
37223,User37223,user37223@example.com,847.03,Books,2026-11-04,active
37224,User37224,user37224@example.com,482.98,Books,2026-05-10,pending
37225,User37225,user37225@example.com,43.47,Food,2026-12-05,inactive
37226,User37226,user37226@example.com,54.16,Sports,2025-04-23,cancelled
37227,User37227,user37227@example.com,68.90,Fashion,2026-11-09,inactive
37228,User37228,user37228@example.com,571.81,Health,2026-10-04,active
37229,User37229,user37229@example.com,697.71,Food,2026-04-17,inactive
37230,User37230,user37230@example.com,568.92,Health,2025-10-16,inactive
37231,User37231,user37231@example.com,932.95,Toys,2026-08-27,active
37232,User37232,user37232@example.com,57.92,Electronics,2026-08-07,inactive
37233,User37233,user37233@example.com,814.63,Food,2026-06-07,pending
37234,User37234,user37234@example.com,365.48,Garden,2026-11-24,cancelled
37235,User37235,user37235@example.com,384.69,Food,2026-09-06,pending
37236,User37236,user37236@example.com,238.93,Fashion,2026-02-04,cancelled
37237,User37237,user37237@example.com,191.93,Books,2026-11-19,pending
37238,User37238,user37238@example.com,245.95,Books,2025-12-26,active
37239,User37239,user37239@example.com,249.52,Automotive,2025-03-23,active
37240,User37240,user37240@example.com,24.88,Toys,2026-01-01,active
37241,User37241,user37241@example.com,89.23,Toys,2026-12-16,active
37242,User37242,user37242@example.com,746.60,Home,2026-02-09,active
37243,User37243,user37243@example.com,909.29,Sports,2026-02-04,active
37244,User37244,user37244@example.com,811.66,Sports,2026-10-16,pending
37245,User37245,user37245@example.com,523.28,Electronics,2025-06-13,cancelled
37246,User37246,user37246@example.com,853.50,Automotive,2026-07-31,pending
37247,User37247,user37247@example.com,73.23,Automotive,2025-11-01,active
37248,User37248,user37248@example.com,813.26,Health,2025-10-14,active
37249,User37249,user37249@example.com,472.40,Automotive,2026-09-10,inactive
37250,User37250,user37250@example.com,786.82,Books,2025-04-25,cancelled
37251,User37251,user37251@example.com,926.52,Fashion,2026-09-13,cancelled
37252,User37252,user37252@example.com,535.23,Electronics,2026-07-29,inactive
37253,User37253,user37253@example.com,172.72,Fashion,2025-12-14,cancelled
37254,User37254,user37254@example.com,119.05,Toys,2025-02-02,inactive
37255,User37255,user37255@example.com,510.89,Home,2025-12-11,cancelled
37256,User37256,user37256@example.com,630.40,Books,2026-05-28,pending
37257,User37257,user37257@example.com,924.29,Food,2025-11-21,cancelled
37258,User37258,user37258@example.com,720.64,Garden,2026-05-24,cancelled
37259,User37259,user37259@example.com,301.02,Automotive,2025-09-10,active
37260,User37260,user37260@example.com,816.69,Books,2025-06-01,active
37261,User37261,user37261@example.com,855.24,Books,2026-09-07,active
37262,User37262,user37262@example.com,583.50,Toys,2025-10-17,inactive
37263,User37263,user37263@example.com,96.54,Automotive,2025-12-24,pending
37264,User37264,user37264@example.com,814.17,Toys,2026-10-05,active
37265,User37265,user37265@example.com,421.79,Electronics,2026-01-27,inactive
37266,User37266,user37266@example.com,500.08,Automotive,2026-01-02,active
37267,User37267,user37267@example.com,552.50,Food,2025-10-23,cancelled
37268,User37268,user37268@example.com,904.87,Fashion,2025-07-06,active
37269,User37269,user37269@example.com,387.64,Home,2026-12-02,inactive
37270,User37270,user37270@example.com,529.84,Health,2025-09-18,pending
37271,User37271,user37271@example.com,675.82,Electronics,2026-01-10,inactive
37272,User37272,user37272@example.com,618.36,Food,2025-01-25,pending
37273,User37273,user37273@example.com,164.18,Electronics,2025-11-05,pending
37274,User37274,user37274@example.com,42.48,Books,2026-10-25,inactive
37275,User37275,user37275@example.com,873.61,Garden,2025-04-02,pending
37276,User37276,user37276@example.com,731.86,Books,2026-03-31,cancelled
37277,User37277,user37277@example.com,698.23,Home,2026-01-02,active
37278,User37278,user37278@example.com,287.25,Books,2025-09-03,inactive
37279,User37279,user37279@example.com,440.44,Automotive,2025-07-28,cancelled
37280,User37280,user37280@example.com,971.61,Books,2026-07-19,cancelled
37281,User37281,user37281@example.com,443.33,Sports,2025-11-21,pending
37282,User37282,user37282@example.com,274.12,Health,2025-11-03,pending
37283,User37283,user37283@example.com,930.25,Garden,2026-06-17,pending
37284,User37284,user37284@example.com,912.60,Books,2026-10-12,pending
37285,User37285,user37285@example.com,741.72,Automotive,2025-12-12,inactive
37286,User37286,user37286@example.com,108.82,Garden,2026-10-04,cancelled
37287,User37287,user37287@example.com,194.92,Electronics,2026-05-04,pending
37288,User37288,user37288@example.com,476.44,Home,2026-06-14,inactive
37289,User37289,user37289@example.com,725.55,Food,2026-07-21,inactive
37290,User37290,user37290@example.com,505.21,Food,2026-01-11,cancelled
37291,User37291,user37291@example.com,34.74,Automotive,2025-06-01,cancelled
37292,User37292,user37292@example.com,209.43,Garden,2026-10-06,cancelled
37293,User37293,user37293@example.com,584.23,Books,2026-07-18,cancelled
37294,User37294,user37294@example.com,952.34,Health,2026-01-09,cancelled
37295,User37295,user37295@example.com,600.62,Automotive,2026-08-10,inactive
37296,User37296,user37296@example.com,813.14,Health,2026-06-29,pending
37297,User37297,user37297@example.com,674.74,Automotive,2025-06-23,cancelled
37298,User37298,user37298@example.com,759.56,Fashion,2026-03-02,pending
37299,User37299,user37299@example.com,478.69,Garden,2026-11-14,cancelled
37300,User37300,user37300@example.com,262.23,Health,2026-05-27,active
37301,User37301,user37301@example.com,195.05,Fashion,2026-08-15,active
37302,User37302,user37302@example.com,71.99,Garden,2025-08-12,active
37303,User37303,user37303@example.com,949.16,Health,2025-08-06,pending
37304,User37304,user37304@example.com,438.98,Toys,2026-09-05,pending
37305,User37305,user37305@example.com,148.87,Electronics,2025-05-03,inactive
37306,User37306,user37306@example.com,104.10,Home,2025-10-05,cancelled
37307,User37307,user37307@example.com,607.95,Electronics,2026-10-19,pending
37308,User37308,user37308@example.com,820.33,Home,2026-07-16,inactive
37309,User37309,user37309@example.com,453.88,Health,2025-09-09,pending
37310,User37310,user37310@example.com,694.73,Food,2026-02-25,cancelled
37311,User37311,user37311@example.com,212.67,Fashion,2025-03-01,pending
37312,User37312,user37312@example.com,112.62,Home,2026-08-05,cancelled
37313,User37313,user37313@example.com,197.94,Sports,2025-07-16,inactive
37314,User37314,user37314@example.com,898.75,Fashion,2025-02-08,pending
37315,User37315,user37315@example.com,933.12,Home,2025-02-05,inactive
37316,User37316,user37316@example.com,141.06,Home,2026-07-24,pending
37317,User37317,user37317@example.com,782.54,Toys,2026-10-20,active
37318,User37318,user37318@example.com,590.45,Toys,2026-09-30,active
37319,User37319,user37319@example.com,966.28,Sports,2025-03-23,inactive
37320,User37320,user37320@example.com,64.87,Health,2026-01-10,pending
37321,User37321,user37321@example.com,55.74,Garden,2026-06-24,active
37322,User37322,user37322@example.com,866.36,Food,2025-10-03,inactive
37323,User37323,user37323@example.com,251.68,Toys,2026-11-04,pending
37324,User37324,user37324@example.com,477.50,Books,2026-03-08,pending
37325,User37325,user37325@example.com,816.41,Home,2026-03-15,pending
37326,User37326,user37326@example.com,344.97,Sports,2025-06-01,pending
37327,User37327,user37327@example.com,701.97,Garden,2025-07-31,pending
37328,User37328,user37328@example.com,342.13,Electronics,2026-06-17,active
37329,User37329,user37329@example.com,876.63,Fashion,2025-10-20,cancelled
37330,User37330,user37330@example.com,858.11,Toys,2025-10-14,inactive
37331,User37331,user37331@example.com,381.47,Books,2025-03-27,pending
37332,User37332,user37332@example.com,225.72,Health,2025-01-27,pending
37333,User37333,user37333@example.com,132.61,Home,2026-08-15,cancelled
37334,User37334,user37334@example.com,860.42,Garden,2026-12-22,cancelled
37335,User37335,user37335@example.com,927.20,Automotive,2026-12-05,active
37336,User37336,user37336@example.com,988.69,Food,2026-12-28,active
37337,User37337,user37337@example.com,751.50,Books,2025-10-09,pending
37338,User37338,user37338@example.com,316.29,Food,2026-07-17,pending
37339,User37339,user37339@example.com,338.54,Health,2025-11-12,active
37340,User37340,user37340@example.com,934.50,Health,2025-01-08,active
37341,User37341,user37341@example.com,496.26,Automotive,2026-09-11,pending
37342,User37342,user37342@example.com,213.01,Food,2026-11-27,cancelled
37343,User37343,user37343@example.com,608.90,Toys,2025-06-15,pending
37344,User37344,user37344@example.com,295.90,Home,2025-03-29,cancelled
37345,User37345,user37345@example.com,930.45,Home,2026-12-26,active
37346,User37346,user37346@example.com,191.65,Health,2026-07-14,cancelled
37347,User37347,user37347@example.com,583.76,Food,2025-04-17,cancelled
37348,User37348,user37348@example.com,555.10,Sports,2025-04-05,inactive
37349,User37349,user37349@example.com,572.56,Automotive,2025-04-28,pending
37350,User37350,user37350@example.com,463.22,Electronics,2026-09-14,inactive
37351,User37351,user37351@example.com,357.72,Health,2026-08-12,active
37352,User37352,user37352@example.com,185.48,Sports,2026-01-31,inactive
37353,User37353,user37353@example.com,493.97,Toys,2026-03-18,pending
37354,User37354,user37354@example.com,834.56,Automotive,2026-02-13,active
37355,User37355,user37355@example.com,906.18,Garden,2025-05-29,inactive
37356,User37356,user37356@example.com,385.23,Electronics,2025-08-22,active
37357,User37357,user37357@example.com,405.36,Books,2026-12-26,pending
37358,User37358,user37358@example.com,267.76,Books,2026-09-04,cancelled
37359,User37359,user37359@example.com,128.88,Sports,2025-03-29,active
37360,User37360,user37360@example.com,559.62,Fashion,2025-02-07,active
37361,User37361,user37361@example.com,155.97,Sports,2026-08-10,inactive
37362,User37362,user37362@example.com,161.76,Garden,2025-06-20,inactive
37363,User37363,user37363@example.com,913.71,Electronics,2026-05-04,pending
37364,User37364,user37364@example.com,241.80,Food,2025-02-10,pending
37365,User37365,user37365@example.com,135.77,Garden,2025-10-20,active
37366,User37366,user37366@example.com,647.01,Health,2025-07-11,inactive
37367,User37367,user37367@example.com,185.52,Books,2026-04-21,pending
37368,User37368,user37368@example.com,934.13,Automotive,2026-04-30,active
37369,User37369,user37369@example.com,716.41,Automotive,2025-12-19,pending
37370,User37370,user37370@example.com,398.04,Automotive,2026-01-08,pending
37371,User37371,user37371@example.com,426.23,Toys,2025-03-22,pending
37372,User37372,user37372@example.com,95.95,Electronics,2026-05-08,active
37373,User37373,user37373@example.com,804.64,Home,2025-02-08,pending
37374,User37374,user37374@example.com,470.96,Home,2026-04-02,pending
37375,User37375,user37375@example.com,960.09,Books,2025-06-28,pending
37376,User37376,user37376@example.com,733.61,Home,2026-10-03,active
37377,User37377,user37377@example.com,832.82,Home,2025-12-30,active
37378,User37378,user37378@example.com,142.18,Food,2026-08-13,inactive
37379,User37379,user37379@example.com,719.14,Books,2026-11-06,pending
37380,User37380,user37380@example.com,979.55,Books,2025-08-27,inactive
37381,User37381,user37381@example.com,405.19,Electronics,2025-06-02,cancelled
37382,User37382,user37382@example.com,509.44,Books,2025-04-14,pending
37383,User37383,user37383@example.com,438.54,Toys,2025-07-19,active
37384,User37384,user37384@example.com,477.80,Fashion,2026-06-30,cancelled
37385,User37385,user37385@example.com,634.22,Toys,2025-06-11,active
37386,User37386,user37386@example.com,336.68,Garden,2026-02-13,active
37387,User37387,user37387@example.com,695.69,Electronics,2025-12-22,pending
37388,User37388,user37388@example.com,87.48,Fashion,2026-05-09,active
37389,User37389,user37389@example.com,727.66,Books,2026-12-01,active
37390,User37390,user37390@example.com,778.22,Home,2026-09-14,active
37391,User37391,user37391@example.com,610.02,Health,2026-06-24,active
37392,User37392,user37392@example.com,356.14,Fashion,2025-03-14,active
37393,User37393,user37393@example.com,355.21,Automotive,2025-11-29,pending
37394,User37394,user37394@example.com,574.98,Electronics,2025-05-31,inactive
37395,User37395,user37395@example.com,55.94,Garden,2026-10-22,inactive
37396,User37396,user37396@example.com,688.55,Home,2026-07-03,inactive
37397,User37397,user37397@example.com,353.33,Sports,2025-08-04,cancelled
37398,User37398,user37398@example.com,146.23,Automotive,2025-04-18,active
37399,User37399,user37399@example.com,376.94,Health,2026-08-31,inactive
37400,User37400,user37400@example.com,504.88,Garden,2025-09-08,inactive
37401,User37401,user37401@example.com,143.91,Books,2025-10-10,cancelled
37402,User37402,user37402@example.com,498.90,Toys,2025-06-08,active
37403,User37403,user37403@example.com,147.91,Books,2026-01-26,active
37404,User37404,user37404@example.com,95.23,Garden,2026-01-07,cancelled
37405,User37405,user37405@example.com,874.74,Automotive,2026-11-09,pending
37406,User37406,user37406@example.com,659.16,Food,2026-06-24,active
37407,User37407,user37407@example.com,109.96,Sports,2025-08-20,pending
37408,User37408,user37408@example.com,694.15,Fashion,2025-02-07,inactive
37409,User37409,user37409@example.com,10.82,Home,2026-11-11,cancelled
37410,User37410,user37410@example.com,489.64,Sports,2026-07-09,inactive
37411,User37411,user37411@example.com,758.26,Electronics,2026-09-15,pending
37412,User37412,user37412@example.com,358.20,Home,2026-12-03,pending
37413,User37413,user37413@example.com,734.82,Sports,2025-10-28,inactive
37414,User37414,user37414@example.com,642.45,Fashion,2025-10-15,cancelled
37415,User37415,user37415@example.com,43.14,Automotive,2025-10-21,pending
37416,User37416,user37416@example.com,20.62,Books,2025-09-06,active
37417,User37417,user37417@example.com,447.66,Garden,2026-12-25,active
37418,User37418,user37418@example.com,537.63,Home,2025-10-13,active
37419,User37419,user37419@example.com,521.33,Electronics,2026-01-08,inactive
37420,User37420,user37420@example.com,430.39,Automotive,2025-07-05,pending
37421,User37421,user37421@example.com,631.68,Health,2026-12-31,active
37422,User37422,user37422@example.com,80.38,Electronics,2025-05-08,active
37423,User37423,user37423@example.com,893.35,Health,2025-11-27,pending
37424,User37424,user37424@example.com,859.75,Toys,2025-07-08,inactive
37425,User37425,user37425@example.com,685.35,Food,2026-04-08,cancelled
37426,User37426,user37426@example.com,599.64,Toys,2025-01-27,cancelled
37427,User37427,user37427@example.com,425.56,Home,2026-03-22,inactive
37428,User37428,user37428@example.com,537.82,Toys,2025-06-15,pending
37429,User37429,user37429@example.com,673.15,Food,2025-05-06,active
37430,User37430,user37430@example.com,350.33,Garden,2025-12-31,inactive
37431,User37431,user37431@example.com,809.40,Health,2025-11-18,cancelled
37432,User37432,user37432@example.com,367.99,Health,2025-06-19,pending
37433,User37433,user37433@example.com,44.82,Toys,2026-05-12,cancelled
37434,User37434,user37434@example.com,263.09,Fashion,2025-11-18,cancelled
37435,User37435,user37435@example.com,873.72,Garden,2026-05-15,cancelled
37436,User37436,user37436@example.com,334.27,Home,2026-09-25,inactive
37437,User37437,user37437@example.com,759.51,Home,2025-07-26,pending
37438,User37438,user37438@example.com,474.13,Fashion,2026-07-22,cancelled
37439,User37439,user37439@example.com,220.95,Health,2026-10-11,pending
37440,User37440,user37440@example.com,705.52,Home,2025-11-01,pending
37441,User37441,user37441@example.com,952.38,Fashion,2025-06-29,inactive
37442,User37442,user37442@example.com,964.89,Fashion,2025-02-16,inactive
37443,User37443,user37443@example.com,593.52,Health,2025-08-02,active
37444,User37444,user37444@example.com,744.94,Sports,2026-01-24,cancelled
37445,User37445,user37445@example.com,602.26,Sports,2026-12-02,inactive
37446,User37446,user37446@example.com,711.31,Electronics,2025-12-25,pending
37447,User37447,user37447@example.com,440.85,Home,2025-11-24,cancelled
37448,User37448,user37448@example.com,609.21,Toys,2025-11-30,cancelled
37449,User37449,user37449@example.com,796.90,Home,2026-12-27,cancelled
37450,User37450,user37450@example.com,660.46,Food,2026-01-03,pending
37451,User37451,user37451@example.com,159.32,Books,2025-04-26,inactive
37452,User37452,user37452@example.com,539.33,Health,2025-02-09,active
37453,User37453,user37453@example.com,678.30,Books,2025-02-27,pending
37454,User37454,user37454@example.com,841.83,Automotive,2025-05-22,inactive
37455,User37455,user37455@example.com,231.14,Books,2026-09-15,cancelled
37456,User37456,user37456@example.com,436.39,Toys,2026-04-08,active
37457,User37457,user37457@example.com,236.81,Automotive,2026-02-10,active
37458,User37458,user37458@example.com,857.05,Sports,2025-06-11,active
37459,User37459,user37459@example.com,943.12,Garden,2025-10-28,inactive
37460,User37460,user37460@example.com,937.10,Toys,2025-10-23,cancelled
37461,User37461,user37461@example.com,998.59,Electronics,2026-06-02,inactive
37462,User37462,user37462@example.com,142.03,Health,2026-08-28,active
37463,User37463,user37463@example.com,557.51,Health,2025-11-08,pending
37464,User37464,user37464@example.com,335.15,Electronics,2025-06-06,inactive
37465,User37465,user37465@example.com,848.75,Automotive,2025-12-29,pending
37466,User37466,user37466@example.com,7.04,Garden,2025-12-05,pending
37467,User37467,user37467@example.com,786.66,Fashion,2026-06-06,cancelled
37468,User37468,user37468@example.com,789.57,Health,2026-04-20,cancelled
37469,User37469,user37469@example.com,132.81,Automotive,2025-03-06,inactive
37470,User37470,user37470@example.com,791.07,Fashion,2025-06-23,active
37471,User37471,user37471@example.com,795.33,Toys,2026-07-15,pending
37472,User37472,user37472@example.com,628.01,Food,2025-07-04,active
37473,User37473,user37473@example.com,507.36,Sports,2026-04-14,active
37474,User37474,user37474@example.com,963.22,Garden,2025-06-12,pending
37475,User37475,user37475@example.com,594.20,Food,2026-08-18,active
37476,User37476,user37476@example.com,144.19,Books,2026-11-30,pending
37477,User37477,user37477@example.com,676.52,Garden,2025-06-14,cancelled
37478,User37478,user37478@example.com,629.33,Toys,2025-11-24,pending
37479,User37479,user37479@example.com,392.80,Electronics,2026-06-23,active
37480,User37480,user37480@example.com,285.86,Automotive,2025-08-27,cancelled
37481,User37481,user37481@example.com,385.31,Automotive,2025-11-24,active
37482,User37482,user37482@example.com,385.55,Home,2025-06-20,cancelled
37483,User37483,user37483@example.com,491.06,Automotive,2026-09-28,active
37484,User37484,user37484@example.com,869.67,Fashion,2026-05-04,inactive
37485,User37485,user37485@example.com,709.57,Health,2026-03-27,active
37486,User37486,user37486@example.com,504.99,Toys,2026-11-23,active
37487,User37487,user37487@example.com,139.51,Books,2025-03-10,pending
37488,User37488,user37488@example.com,189.83,Home,2026-06-19,cancelled
37489,User37489,user37489@example.com,441.62,Books,2025-03-09,active
37490,User37490,user37490@example.com,62.64,Automotive,2026-12-05,active
37491,User37491,user37491@example.com,925.23,Electronics,2026-07-13,pending
37492,User37492,user37492@example.com,100.39,Health,2025-06-02,cancelled
37493,User37493,user37493@example.com,24.73,Food,2026-03-10,pending
37494,User37494,user37494@example.com,963.79,Books,2026-07-27,cancelled
37495,User37495,user37495@example.com,891.71,Fashion,2026-08-22,active
37496,User37496,user37496@example.com,285.90,Automotive,2025-09-25,pending
37497,User37497,user37497@example.com,416.46,Sports,2026-05-19,inactive
37498,User37498,user37498@example.com,402.32,Electronics,2026-12-20,pending
37499,User37499,user37499@example.com,114.21,Sports,2026-12-10,cancelled
37500,User37500,user37500@example.com,557.32,Fashion,2026-01-22,cancelled
37501,User37501,user37501@example.com,723.00,Health,2025-05-24,cancelled
37502,User37502,user37502@example.com,275.81,Food,2026-01-25,active
37503,User37503,user37503@example.com,417.21,Health,2025-03-16,pending
37504,User37504,user37504@example.com,415.33,Food,2025-04-14,pending
37505,User37505,user37505@example.com,179.78,Automotive,2026-08-29,active
37506,User37506,user37506@example.com,924.45,Fashion,2025-06-20,pending
37507,User37507,user37507@example.com,190.59,Food,2026-07-30,active
37508,User37508,user37508@example.com,860.91,Books,2025-01-17,cancelled
37509,User37509,user37509@example.com,213.37,Toys,2026-07-18,pending
37510,User37510,user37510@example.com,668.10,Electronics,2026-07-25,cancelled
37511,User37511,user37511@example.com,828.83,Toys,2025-06-20,active
37512,User37512,user37512@example.com,209.10,Electronics,2025-10-01,inactive
37513,User37513,user37513@example.com,459.65,Books,2026-02-25,cancelled
37514,User37514,user37514@example.com,733.91,Electronics,2025-09-12,pending
37515,User37515,user37515@example.com,986.89,Food,2026-07-19,pending
37516,User37516,user37516@example.com,932.79,Electronics,2025-11-11,cancelled
37517,User37517,user37517@example.com,14.35,Food,2025-02-07,cancelled
37518,User37518,user37518@example.com,192.12,Toys,2026-08-14,inactive
37519,User37519,user37519@example.com,498.55,Books,2026-09-11,inactive
37520,User37520,user37520@example.com,406.79,Fashion,2025-06-21,cancelled
37521,User37521,user37521@example.com,41.81,Health,2025-03-26,cancelled
37522,User37522,user37522@example.com,810.04,Electronics,2026-02-07,pending
37523,User37523,user37523@example.com,127.68,Garden,2026-06-25,inactive
37524,User37524,user37524@example.com,290.40,Books,2025-06-17,cancelled
37525,User37525,user37525@example.com,699.74,Home,2025-01-31,active
37526,User37526,user37526@example.com,335.25,Garden,2026-03-11,pending
37527,User37527,user37527@example.com,351.97,Health,2026-05-06,pending
37528,User37528,user37528@example.com,879.32,Automotive,2025-02-23,cancelled
37529,User37529,user37529@example.com,63.37,Health,2025-05-25,pending
37530,User37530,user37530@example.com,221.64,Home,2025-04-07,pending
37531,User37531,user37531@example.com,883.96,Automotive,2025-09-26,cancelled
37532,User37532,user37532@example.com,832.47,Home,2026-07-06,inactive
37533,User37533,user37533@example.com,203.37,Fashion,2025-10-12,cancelled
37534,User37534,user37534@example.com,542.07,Fashion,2025-05-23,pending
37535,User37535,user37535@example.com,77.22,Sports,2026-07-29,pending
37536,User37536,user37536@example.com,88.41,Food,2026-08-04,cancelled
37537,User37537,user37537@example.com,88.72,Electronics,2025-06-01,inactive
37538,User37538,user37538@example.com,652.67,Sports,2025-05-13,pending
37539,User37539,user37539@example.com,662.57,Books,2025-07-21,pending
37540,User37540,user37540@example.com,602.87,Garden,2025-06-16,active
37541,User37541,user37541@example.com,998.67,Toys,2026-04-11,cancelled
37542,User37542,user37542@example.com,687.89,Electronics,2026-05-07,inactive
37543,User37543,user37543@example.com,673.60,Health,2026-08-23,inactive
37544,User37544,user37544@example.com,564.34,Electronics,2025-04-25,cancelled
37545,User37545,user37545@example.com,509.90,Health,2026-10-29,inactive
37546,User37546,user37546@example.com,480.90,Garden,2026-11-19,active
37547,User37547,user37547@example.com,3.33,Food,2025-08-31,active
37548,User37548,user37548@example.com,697.82,Automotive,2026-02-15,active
37549,User37549,user37549@example.com,404.39,Electronics,2026-07-10,cancelled
37550,User37550,user37550@example.com,420.06,Books,2026-02-02,inactive
37551,User37551,user37551@example.com,615.93,Home,2026-07-11,pending
37552,User37552,user37552@example.com,590.16,Automotive,2026-12-10,active
37553,User37553,user37553@example.com,153.30,Sports,2025-05-17,inactive
37554,User37554,user37554@example.com,99.87,Food,2026-12-02,active
37555,User37555,user37555@example.com,331.31,Food,2025-10-31,pending
37556,User37556,user37556@example.com,694.28,Sports,2025-09-04,inactive
37557,User37557,user37557@example.com,172.34,Home,2025-10-26,active
37558,User37558,user37558@example.com,26.00,Garden,2026-08-30,active
37559,User37559,user37559@example.com,840.91,Home,2026-06-27,inactive
37560,User37560,user37560@example.com,88.30,Fashion,2025-08-27,inactive
37561,User37561,user37561@example.com,592.85,Health,2026-10-24,inactive
37562,User37562,user37562@example.com,582.39,Fashion,2025-03-17,inactive
37563,User37563,user37563@example.com,321.29,Home,2025-05-09,pending
37564,User37564,user37564@example.com,1.48,Fashion,2025-01-10,pending
37565,User37565,user37565@example.com,423.56,Health,2026-05-13,cancelled
37566,User37566,user37566@example.com,592.85,Garden,2026-06-15,pending
37567,User37567,user37567@example.com,760.40,Fashion,2025-02-04,active
37568,User37568,user37568@example.com,880.69,Home,2025-05-19,inactive
37569,User37569,user37569@example.com,466.17,Books,2026-02-23,active
37570,User37570,user37570@example.com,828.77,Health,2026-03-26,active
37571,User37571,user37571@example.com,195.98,Food,2026-07-20,cancelled
37572,User37572,user37572@example.com,373.49,Sports,2026-08-26,pending
37573,User37573,user37573@example.com,405.83,Garden,2026-09-13,pending
37574,User37574,user37574@example.com,252.34,Sports,2026-11-30,pending
37575,User37575,user37575@example.com,164.81,Toys,2025-03-12,active
37576,User37576,user37576@example.com,970.24,Garden,2026-05-04,inactive
37577,User37577,user37577@example.com,483.58,Garden,2025-10-20,cancelled
37578,User37578,user37578@example.com,762.27,Fashion,2025-07-24,active
37579,User37579,user37579@example.com,368.10,Garden,2025-01-30,pending
37580,User37580,user37580@example.com,98.51,Garden,2026-11-27,active
37581,User37581,user37581@example.com,836.14,Home,2025-03-07,inactive
37582,User37582,user37582@example.com,580.01,Automotive,2026-03-14,inactive
37583,User37583,user37583@example.com,381.60,Garden,2025-05-22,cancelled
37584,User37584,user37584@example.com,707.38,Automotive,2025-06-30,pending
37585,User37585,user37585@example.com,200.05,Electronics,2025-10-21,pending
37586,User37586,user37586@example.com,446.97,Food,2025-01-24,pending
37587,User37587,user37587@example.com,857.22,Garden,2025-08-11,active
37588,User37588,user37588@example.com,433.92,Health,2026-08-19,inactive
37589,User37589,user37589@example.com,640.86,Automotive,2026-12-11,inactive
37590,User37590,user37590@example.com,60.33,Sports,2026-09-23,pending
37591,User37591,user37591@example.com,271.68,Garden,2026-04-29,active
37592,User37592,user37592@example.com,351.45,Electronics,2026-06-07,pending
37593,User37593,user37593@example.com,29.60,Garden,2026-11-09,pending
37594,User37594,user37594@example.com,487.35,Garden,2026-06-08,pending
37595,User37595,user37595@example.com,926.12,Health,2025-08-17,inactive
37596,User37596,user37596@example.com,87.34,Books,2025-03-06,active
37597,User37597,user37597@example.com,662.74,Garden,2025-09-21,pending
37598,User37598,user37598@example.com,409.86,Fashion,2026-09-21,pending
37599,User37599,user37599@example.com,880.04,Automotive,2026-10-21,cancelled
37600,User37600,user37600@example.com,69.29,Automotive,2025-02-17,cancelled
37601,User37601,user37601@example.com,861.48,Automotive,2025-07-13,cancelled
37602,User37602,user37602@example.com,581.12,Fashion,2025-08-25,active
