id,name,email,amount,category,date,status
70134,User70134,user70134@example.com,302.64,Toys,2025-02-02,cancelled
70135,User70135,user70135@example.com,594.07,Home,2026-05-06,pending
70136,User70136,user70136@example.com,733.76,Fashion,2025-05-17,active
70137,User70137,user70137@example.com,297.78,Home,2026-10-19,pending
70138,User70138,user70138@example.com,923.02,Electronics,2026-12-24,inactive
70139,User70139,user70139@example.com,966.93,Health,2026-05-21,pending
70140,User70140,user70140@example.com,466.59,Health,2026-03-18,cancelled
70141,User70141,user70141@example.com,857.29,Home,2025-11-01,pending
70142,User70142,user70142@example.com,748.68,Sports,2025-07-16,active
70143,User70143,user70143@example.com,851.08,Garden,2025-03-31,active
70144,User70144,user70144@example.com,987.53,Garden,2025-07-29,inactive
70145,User70145,user70145@example.com,333.56,Books,2026-07-23,inactive
70146,User70146,user70146@example.com,800.97,Garden,2026-01-25,cancelled
70147,User70147,user70147@example.com,632.14,Sports,2026-07-14,pending
70148,User70148,user70148@example.com,999.46,Home,2025-05-23,pending
70149,User70149,user70149@example.com,650.49,Automotive,2026-01-22,cancelled
70150,User70150,user70150@example.com,71.05,Electronics,2025-09-29,cancelled
70151,User70151,user70151@example.com,983.37,Sports,2026-08-14,inactive
70152,User70152,user70152@example.com,973.41,Food,2025-09-17,inactive
70153,User70153,user70153@example.com,850.59,Fashion,2025-06-06,inactive
70154,User70154,user70154@example.com,484.54,Garden,2025-01-22,cancelled
70155,User70155,user70155@example.com,310.71,Sports,2025-07-09,cancelled
70156,User70156,user70156@example.com,680.09,Electronics,2026-05-27,cancelled
70157,User70157,user70157@example.com,198.33,Electronics,2026-11-18,cancelled
70158,User70158,user70158@example.com,778.40,Food,2026-09-02,cancelled
70159,User70159,user70159@example.com,593.62,Electronics,2026-04-16,inactive
70160,User70160,user70160@example.com,906.87,Toys,2025-02-11,active
70161,User70161,user70161@example.com,785.02,Automotive,2026-11-11,inactive
70162,User70162,user70162@example.com,18.95,Books,2025-06-17,active
70163,User70163,user70163@example.com,628.78,Toys,2025-05-28,active
70164,User70164,user70164@example.com,588.42,Toys,2025-09-20,inactive
70165,User70165,user70165@example.com,669.97,Food,2026-11-18,inactive
70166,User70166,user70166@example.com,73.41,Health,2026-06-10,active
70167,User70167,user70167@example.com,291.39,Automotive,2026-06-05,active
70168,User70168,user70168@example.com,393.97,Automotive,2026-10-07,cancelled
70169,User70169,user70169@example.com,32.42,Health,2025-03-29,inactive
70170,User70170,user70170@example.com,858.96,Garden,2025-08-26,cancelled
70171,User70171,user70171@example.com,419.07,Home,2026-10-22,pending
70172,User70172,user70172@example.com,972.97,Garden,2025-08-16,active
70173,User70173,user70173@example.com,296.32,Food,2026-03-17,inactive
70174,User70174,user70174@example.com,560.76,Health,2025-01-29,inactive
70175,User70175,user70175@example.com,26.64,Fashion,2025-07-14,inactive
70176,User70176,user70176@example.com,550.93,Garden,2026-09-14,active
70177,User70177,user70177@example.com,28.07,Health,2025-06-10,cancelled
70178,User70178,user70178@example.com,40.39,Automotive,2025-12-09,pending
70179,User70179,user70179@example.com,360.38,Food,2026-04-10,active
70180,User70180,user70180@example.com,857.72,Fashion,2026-11-30,pending
70181,User70181,user70181@example.com,914.20,Electronics,2026-05-17,pending
70182,User70182,user70182@example.com,969.26,Electronics,2026-01-14,inactive
70183,User70183,user70183@example.com,805.42,Automotive,2025-03-07,cancelled
70184,User70184,user70184@example.com,286.11,Toys,2025-07-15,active
70185,User70185,user70185@example.com,138.35,Fashion,2025-10-06,pending
70186,User70186,user70186@example.com,529.47,Automotive,2025-08-19,active
70187,User70187,user70187@example.com,522.53,Food,2025-01-15,pending
70188,User70188,user70188@example.com,137.51,Sports,2026-05-01,pending
70189,User70189,user70189@example.com,70.13,Garden,2025-09-21,active
70190,User70190,user70190@example.com,265.58,Health,2025-02-04,active
70191,User70191,user70191@example.com,248.63,Books,2026-06-24,active
70192,User70192,user70192@example.com,795.23,Health,2025-01-16,active
70193,User70193,user70193@example.com,103.07,Electronics,2026-05-07,inactive
70194,User70194,user70194@example.com,458.24,Garden,2026-07-23,active
70195,User70195,user70195@example.com,833.60,Automotive,2026-11-25,pending
70196,User70196,user70196@example.com,248.29,Garden,2026-12-26,active
70197,User70197,user70197@example.com,2.05,Food,2025-08-24,cancelled
70198,User70198,user70198@example.com,162.49,Books,2025-04-23,pending
70199,User70199,user70199@example.com,434.59,Automotive,2025-10-19,active
70200,User70200,user70200@example.com,169.60,Books,2025-04-24,pending
70201,User70201,user70201@example.com,917.34,Sports,2026-05-06,cancelled
70202,User70202,user70202@example.com,119.46,Automotive,2025-03-11,inactive
70203,User70203,user70203@example.com,176.29,Garden,2025-06-12,inactive
70204,User70204,user70204@example.com,679.32,Home,2025-03-24,active
70205,User70205,user70205@example.com,447.55,Electronics,2025-11-15,pending
70206,User70206,user70206@example.com,382.52,Garden,2026-08-05,pending
70207,User70207,user70207@example.com,551.27,Garden,2026-09-10,pending
70208,User70208,user70208@example.com,601.85,Toys,2025-03-15,active
70209,User70209,user70209@example.com,202.57,Garden,2026-07-22,inactive
70210,User70210,user70210@example.com,694.11,Home,2025-12-17,inactive
70211,User70211,user70211@example.com,359.82,Fashion,2025-08-09,pending
70212,User70212,user70212@example.com,987.84,Fashion,2026-03-18,active
70213,User70213,user70213@example.com,667.83,Health,2025-06-25,active
70214,User70214,user70214@example.com,830.66,Automotive,2025-03-09,cancelled
70215,User70215,user70215@example.com,997.24,Home,2025-02-19,pending
70216,User70216,user70216@example.com,120.12,Food,2025-10-31,pending
70217,User70217,user70217@example.com,491.18,Food,2025-03-10,inactive
70218,User70218,user70218@example.com,123.92,Health,2025-11-28,cancelled
70219,User70219,user70219@example.com,447.63,Food,2026-01-29,cancelled
70220,User70220,user70220@example.com,909.73,Toys,2026-08-03,cancelled
70221,User70221,user70221@example.com,292.64,Toys,2026-07-14,cancelled
70222,User70222,user70222@example.com,239.63,Books,2025-09-17,pending
70223,User70223,user70223@example.com,657.88,Toys,2026-11-03,cancelled
70224,User70224,user70224@example.com,96.53,Books,2025-05-16,active
70225,User70225,user70225@example.com,78.22,Books,2026-12-29,pending
70226,User70226,user70226@example.com,192.70,Food,2025-06-05,pending
70227,User70227,user70227@example.com,390.00,Electronics,2026-11-03,pending
70228,User70228,user70228@example.com,458.26,Toys,2025-05-11,cancelled
70229,User70229,user70229@example.com,871.89,Garden,2025-11-01,active
70230,User70230,user70230@example.com,572.72,Garden,2025-10-23,pending
70231,User70231,user70231@example.com,828.90,Automotive,2025-07-14,cancelled
70232,User70232,user70232@example.com,732.30,Fashion,2026-04-09,inactive
70233,User70233,user70233@example.com,499.98,Home,2026-01-26,cancelled
70234,User70234,user70234@example.com,204.84,Home,2025-03-13,inactive
70235,User70235,user70235@example.com,530.25,Sports,2026-06-14,active
70236,User70236,user70236@example.com,265.26,Home,2025-01-01,cancelled
70237,User70237,user70237@example.com,625.24,Food,2025-12-15,pending
70238,User70238,user70238@example.com,452.50,Home,2025-08-31,cancelled
70239,User70239,user70239@example.com,449.54,Food,2025-06-05,pending
70240,User70240,user70240@example.com,807.92,Garden,2025-10-18,active
70241,User70241,user70241@example.com,91.00,Books,2025-07-30,cancelled
70242,User70242,user70242@example.com,977.83,Fashion,2025-02-28,cancelled
70243,User70243,user70243@example.com,539.62,Sports,2025-12-05,cancelled
70244,User70244,user70244@example.com,446.17,Food,2025-11-21,inactive
70245,User70245,user70245@example.com,4.02,Garden,2026-01-07,inactive
70246,User70246,user70246@example.com,983.90,Toys,2025-02-02,active
70247,User70247,user70247@example.com,448.19,Health,2025-09-18,active
70248,User70248,user70248@example.com,182.96,Toys,2026-03-26,cancelled
70249,User70249,user70249@example.com,304.91,Books,2026-12-25,cancelled
70250,User70250,user70250@example.com,453.96,Automotive,2026-01-13,inactive
70251,User70251,user70251@example.com,996.17,Health,2026-06-30,active
70252,User70252,user70252@example.com,116.88,Sports,2026-05-18,cancelled
70253,User70253,user70253@example.com,268.31,Books,2025-05-20,active
70254,User70254,user70254@example.com,627.62,Automotive,2025-02-09,inactive
70255,User70255,user70255@example.com,980.95,Home,2026-09-23,cancelled
70256,User70256,user70256@example.com,734.69,Books,2025-08-14,pending
70257,User70257,user70257@example.com,758.84,Automotive,2025-06-09,cancelled
70258,User70258,user70258@example.com,316.10,Food,2026-06-19,pending
70259,User70259,user70259@example.com,798.94,Automotive,2025-05-24,cancelled
70260,User70260,user70260@example.com,940.48,Home,2025-08-06,cancelled
70261,User70261,user70261@example.com,3.38,Garden,2026-07-20,pending
70262,User70262,user70262@example.com,81.55,Fashion,2026-10-09,active
70263,User70263,user70263@example.com,858.76,Home,2025-06-19,cancelled
70264,User70264,user70264@example.com,44.14,Automotive,2026-12-07,inactive
70265,User70265,user70265@example.com,46.14,Toys,2026-01-20,active
70266,User70266,user70266@example.com,814.83,Home,2025-01-15,inactive
70267,User70267,user70267@example.com,883.00,Toys,2026-03-29,active
70268,User70268,user70268@example.com,481.61,Food,2025-07-20,active
70269,User70269,user70269@example.com,715.54,Food,2026-08-28,active
70270,User70270,user70270@example.com,844.00,Sports,2025-08-04,cancelled
70271,User70271,user70271@example.com,382.82,Home,2026-01-10,pending
70272,User70272,user70272@example.com,563.16,Books,2026-06-21,inactive
70273,User70273,user70273@example.com,442.58,Fashion,2025-06-25,active
70274,User70274,user70274@example.com,188.20,Home,2025-11-10,inactive
70275,User70275,user70275@example.com,741.52,Books,2026-05-11,inactive
70276,User70276,user70276@example.com,266.49,Electronics,2025-09-13,active
70277,User70277,user70277@example.com,478.57,Toys,2025-06-15,cancelled
70278,User70278,user70278@example.com,703.54,Sports,2026-09-04,pending
70279,User70279,user70279@example.com,328.41,Electronics,2026-02-03,inactive
70280,User70280,user70280@example.com,59.07,Health,2026-07-09,inactive
70281,User70281,user70281@example.com,726.84,Books,2025-11-12,inactive
70282,User70282,user70282@example.com,983.13,Fashion,2025-08-26,active
70283,User70283,user70283@example.com,941.21,Health,2026-07-05,active
70284,User70284,user70284@example.com,405.85,Electronics,2025-01-05,inactive
70285,User70285,user70285@example.com,93.48,Garden,2026-12-16,active
70286,User70286,user70286@example.com,880.51,Automotive,2025-11-22,pending
70287,User70287,user70287@example.com,361.33,Food,2025-08-31,inactive
70288,User70288,user70288@example.com,706.03,Electronics,2026-06-13,cancelled
70289,User70289,user70289@example.com,608.32,Food,2026-11-09,cancelled
70290,User70290,user70290@example.com,245.03,Home,2025-11-18,inactive
70291,User70291,user70291@example.com,39.89,Books,2026-03-12,active
70292,User70292,user70292@example.com,611.99,Health,2026-09-21,inactive
70293,User70293,user70293@example.com,915.70,Toys,2026-11-24,cancelled
70294,User70294,user70294@example.com,349.19,Home,2025-08-21,cancelled
70295,User70295,user70295@example.com,862.61,Toys,2026-10-10,pending
70296,User70296,user70296@example.com,697.31,Books,2025-08-04,inactive
70297,User70297,user70297@example.com,507.53,Automotive,2025-08-13,cancelled
70298,User70298,user70298@example.com,765.68,Books,2026-06-10,active
70299,User70299,user70299@example.com,331.31,Garden,2025-04-06,pending
70300,User70300,user70300@example.com,779.08,Toys,2026-08-24,active
70301,User70301,user70301@example.com,378.52,Sports,2026-01-01,cancelled
70302,User70302,user70302@example.com,704.59,Health,2026-09-14,active
70303,User70303,user70303@example.com,108.01,Fashion,2025-04-11,pending
70304,User70304,user70304@example.com,218.83,Electronics,2025-07-27,pending
70305,User70305,user70305@example.com,26.11,Sports,2026-02-17,pending
70306,User70306,user70306@example.com,935.81,Toys,2026-11-12,inactive
70307,User70307,user70307@example.com,540.06,Food,2025-04-25,pending
70308,User70308,user70308@example.com,274.77,Toys,2026-12-29,cancelled
70309,User70309,user70309@example.com,415.87,Sports,2025-04-03,active
70310,User70310,user70310@example.com,732.81,Food,2026-06-25,pending
70311,User70311,user70311@example.com,959.62,Automotive,2025-02-13,pending
70312,User70312,user70312@example.com,80.43,Food,2026-02-19,pending
70313,User70313,user70313@example.com,620.42,Toys,2026-04-21,cancelled
70314,User70314,user70314@example.com,362.56,Sports,2026-07-02,active
70315,User70315,user70315@example.com,2.82,Toys,2026-06-21,pending
70316,User70316,user70316@example.com,246.36,Garden,2026-12-16,active
70317,User70317,user70317@example.com,197.12,Garden,2025-10-10,active
70318,User70318,user70318@example.com,214.81,Garden,2026-07-31,active
70319,User70319,user70319@example.com,638.06,Books,2025-01-13,active
70320,User70320,user70320@example.com,699.96,Fashion,2025-05-15,inactive
70321,User70321,user70321@example.com,425.96,Food,2026-04-09,cancelled
70322,User70322,user70322@example.com,159.99,Electronics,2026-06-01,active
70323,User70323,user70323@example.com,385.59,Health,2025-09-05,pending
70324,User70324,user70324@example.com,473.40,Garden,2025-06-13,cancelled
70325,User70325,user70325@example.com,30.39,Food,2025-10-06,pending
70326,User70326,user70326@example.com,206.06,Electronics,2026-09-24,pending
70327,User70327,user70327@example.com,616.47,Automotive,2026-07-02,active
70328,User70328,user70328@example.com,430.69,Automotive,2026-05-14,pending
70329,User70329,user70329@example.com,392.05,Electronics,2025-05-19,cancelled
70330,User70330,user70330@example.com,960.04,Automotive,2025-07-11,pending
70331,User70331,user70331@example.com,553.85,Health,2025-08-29,cancelled
70332,User70332,user70332@example.com,463.10,Books,2025-07-30,cancelled
70333,User70333,user70333@example.com,476.25,Garden,2025-09-04,active
70334,User70334,user70334@example.com,508.14,Toys,2025-07-23,pending
70335,User70335,user70335@example.com,453.66,Sports,2025-07-17,pending
70336,User70336,user70336@example.com,503.28,Food,2026-04-29,active
70337,User70337,user70337@example.com,66.68,Books,2026-01-25,pending
70338,User70338,user70338@example.com,197.55,Fashion,2025-02-07,inactive
70339,User70339,user70339@example.com,559.39,Electronics,2025-10-30,active
70340,User70340,user70340@example.com,685.25,Garden,2025-11-21,active
70341,User70341,user70341@example.com,569.91,Garden,2026-11-21,cancelled
70342,User70342,user70342@example.com,550.41,Fashion,2025-01-16,inactive
70343,User70343,user70343@example.com,268.68,Toys,2025-10-26,cancelled
70344,User70344,user70344@example.com,878.27,Sports,2025-03-15,inactive
70345,User70345,user70345@example.com,839.88,Home,2026-07-29,inactive
70346,User70346,user70346@example.com,866.49,Books,2025-05-04,inactive
70347,User70347,user70347@example.com,927.07,Toys,2025-01-19,active
70348,User70348,user70348@example.com,431.09,Health,2025-09-16,cancelled
70349,User70349,user70349@example.com,102.79,Home,2026-11-20,inactive
70350,User70350,user70350@example.com,339.33,Home,2026-04-11,cancelled
70351,User70351,user70351@example.com,921.95,Health,2026-11-02,cancelled
70352,User70352,user70352@example.com,492.63,Food,2026-12-22,pending
70353,User70353,user70353@example.com,176.84,Food,2026-08-20,cancelled
70354,User70354,user70354@example.com,63.83,Fashion,2026-04-06,inactive
70355,User70355,user70355@example.com,855.89,Garden,2025-06-15,active
70356,User70356,user70356@example.com,418.78,Toys,2026-09-02,pending
70357,User70357,user70357@example.com,190.40,Toys,2025-02-25,active
70358,User70358,user70358@example.com,290.26,Electronics,2026-07-17,pending
70359,User70359,user70359@example.com,628.17,Electronics,2026-10-28,cancelled
70360,User70360,user70360@example.com,957.18,Sports,2026-09-11,pending
70361,User70361,user70361@example.com,602.21,Food,2025-11-12,pending
70362,User70362,user70362@example.com,55.24,Garden,2026-08-25,cancelled
70363,User70363,user70363@example.com,374.16,Books,2025-09-21,cancelled
70364,User70364,user70364@example.com,496.00,Automotive,2026-02-14,pending
70365,User70365,user70365@example.com,100.40,Health,2026-03-25,active
70366,User70366,user70366@example.com,584.78,Garden,2025-03-14,inactive
70367,User70367,user70367@example.com,971.82,Books,2026-07-28,cancelled
70368,User70368,user70368@example.com,70.30,Health,2025-11-21,active
70369,User70369,user70369@example.com,738.36,Health,2025-06-19,pending
70370,User70370,user70370@example.com,474.85,Books,2026-09-24,pending
70371,User70371,user70371@example.com,851.12,Electronics,2026-12-13,inactive
70372,User70372,user70372@example.com,740.57,Sports,2025-04-27,inactive
70373,User70373,user70373@example.com,302.32,Automotive,2025-01-13,active
70374,User70374,user70374@example.com,372.09,Toys,2025-03-03,inactive
70375,User70375,user70375@example.com,693.96,Food,2025-05-30,active
70376,User70376,user70376@example.com,305.58,Books,2025-11-01,pending
70377,User70377,user70377@example.com,611.61,Automotive,2026-08-20,pending
70378,User70378,user70378@example.com,992.03,Books,2026-07-03,pending
70379,User70379,user70379@example.com,554.31,Sports,2026-01-16,pending
70380,User70380,user70380@example.com,576.26,Food,2026-04-07,cancelled
70381,User70381,user70381@example.com,361.90,Sports,2026-09-08,pending
70382,User70382,user70382@example.com,373.41,Food,2026-05-05,cancelled
70383,User70383,user70383@example.com,101.30,Health,2026-01-13,inactive
70384,User70384,user70384@example.com,911.99,Health,2026-04-10,inactive
70385,User70385,user70385@example.com,180.53,Home,2025-08-16,pending
70386,User70386,user70386@example.com,710.53,Toys,2025-07-24,active
70387,User70387,user70387@example.com,326.46,Garden,2026-12-20,active
70388,User70388,user70388@example.com,989.71,Electronics,2025-02-16,inactive
70389,User70389,user70389@example.com,65.66,Garden,2026-11-23,pending
70390,User70390,user70390@example.com,158.42,Home,2026-12-10,active
70391,User70391,user70391@example.com,854.72,Fashion,2025-05-24,cancelled
70392,User70392,user70392@example.com,254.60,Home,2025-03-10,pending
70393,User70393,user70393@example.com,562.50,Food,2026-11-28,pending
70394,User70394,user70394@example.com,735.54,Books,2025-04-07,active
70395,User70395,user70395@example.com,560.98,Food,2026-10-07,pending
70396,User70396,user70396@example.com,614.08,Fashion,2025-06-26,pending
70397,User70397,user70397@example.com,131.06,Home,2025-12-29,cancelled
70398,User70398,user70398@example.com,661.88,Automotive,2026-06-24,inactive
70399,User70399,user70399@example.com,449.38,Automotive,2025-06-10,cancelled
70400,User70400,user70400@example.com,508.47,Health,2026-05-31,inactive
70401,User70401,user70401@example.com,383.67,Toys,2025-09-16,cancelled
70402,User70402,user70402@example.com,889.25,Automotive,2025-07-12,pending
70403,User70403,user70403@example.com,451.08,Home,2026-05-14,pending
70404,User70404,user70404@example.com,88.54,Home,2025-02-26,active
70405,User70405,user70405@example.com,245.91,Fashion,2026-02-21,inactive
70406,User70406,user70406@example.com,307.10,Garden,2025-07-02,cancelled
70407,User70407,user70407@example.com,261.26,Books,2025-08-22,cancelled
70408,User70408,user70408@example.com,784.95,Toys,2025-12-30,inactive
70409,User70409,user70409@example.com,612.14,Health,2025-11-15,inactive
70410,User70410,user70410@example.com,97.73,Sports,2025-07-24,pending
70411,User70411,user70411@example.com,471.30,Food,2025-05-15,cancelled
70412,User70412,user70412@example.com,370.32,Toys,2025-04-07,active
70413,User70413,user70413@example.com,699.45,Garden,2025-02-16,cancelled
70414,User70414,user70414@example.com,469.17,Fashion,2026-09-01,pending
70415,User70415,user70415@example.com,683.59,Automotive,2025-06-02,cancelled
70416,User70416,user70416@example.com,287.67,Electronics,2025-12-06,cancelled
70417,User70417,user70417@example.com,808.50,Books,2025-05-14,cancelled
70418,User70418,user70418@example.com,731.67,Books,2025-10-21,active
70419,User70419,user70419@example.com,246.63,Food,2025-09-21,pending
70420,User70420,user70420@example.com,806.96,Books,2026-01-07,active
70421,User70421,user70421@example.com,229.75,Garden,2025-12-14,pending
70422,User70422,user70422@example.com,201.74,Sports,2025-04-16,cancelled
70423,User70423,user70423@example.com,435.97,Home,2026-06-19,inactive
70424,User70424,user70424@example.com,958.47,Sports,2026-11-12,active
70425,User70425,user70425@example.com,603.58,Electronics,2025-04-09,active
70426,User70426,user70426@example.com,22.12,Books,2025-06-16,cancelled
70427,User70427,user70427@example.com,885.71,Books,2025-08-03,active
70428,User70428,user70428@example.com,834.79,Electronics,2025-03-05,pending
70429,User70429,user70429@example.com,224.88,Food,2025-01-04,cancelled
70430,User70430,user70430@example.com,550.33,Health,2025-01-08,cancelled
70431,User70431,user70431@example.com,131.55,Health,2026-02-28,inactive
70432,User70432,user70432@example.com,560.00,Health,2025-05-28,cancelled
70433,User70433,user70433@example.com,259.36,Fashion,2025-12-01,active
70434,User70434,user70434@example.com,364.47,Fashion,2026-07-04,inactive
70435,User70435,user70435@example.com,118.84,Fashion,2025-06-21,pending
70436,User70436,user70436@example.com,267.26,Toys,2025-12-09,cancelled
70437,User70437,user70437@example.com,416.76,Toys,2026-05-13,pending
70438,User70438,user70438@example.com,708.63,Toys,2025-07-25,cancelled
70439,User70439,user70439@example.com,587.98,Health,2026-05-02,pending
70440,User70440,user70440@example.com,295.66,Books,2025-07-22,inactive
70441,User70441,user70441@example.com,734.06,Automotive,2025-10-10,cancelled
70442,User70442,user70442@example.com,481.32,Books,2025-07-29,cancelled
70443,User70443,user70443@example.com,325.89,Toys,2025-11-01,active
70444,User70444,user70444@example.com,892.96,Fashion,2025-03-10,active
70445,User70445,user70445@example.com,577.17,Toys,2026-06-13,inactive
70446,User70446,user70446@example.com,546.86,Food,2026-01-13,pending
70447,User70447,user70447@example.com,531.86,Fashion,2026-03-11,cancelled
70448,User70448,user70448@example.com,680.08,Fashion,2026-09-09,inactive
70449,User70449,user70449@example.com,57.68,Health,2025-08-21,active
70450,User70450,user70450@example.com,885.75,Garden,2026-12-28,pending
70451,User70451,user70451@example.com,220.05,Electronics,2025-01-02,active
70452,User70452,user70452@example.com,89.95,Automotive,2026-05-04,pending
70453,User70453,user70453@example.com,537.84,Sports,2025-03-23,inactive
70454,User70454,user70454@example.com,895.11,Health,2026-03-25,cancelled
70455,User70455,user70455@example.com,416.56,Books,2026-10-07,inactive
70456,User70456,user70456@example.com,530.15,Electronics,2026-07-05,inactive
70457,User70457,user70457@example.com,330.29,Sports,2025-01-09,inactive
70458,User70458,user70458@example.com,829.32,Books,2026-06-15,pending
70459,User70459,user70459@example.com,698.30,Fashion,2025-07-03,active
70460,User70460,user70460@example.com,943.00,Health,2026-08-24,cancelled
70461,User70461,user70461@example.com,870.64,Garden,2026-07-10,inactive
70462,User70462,user70462@example.com,53.65,Automotive,2026-11-21,active
70463,User70463,user70463@example.com,171.11,Sports,2025-09-21,inactive
70464,User70464,user70464@example.com,685.96,Automotive,2026-04-06,active
70465,User70465,user70465@example.com,223.68,Food,2026-02-21,pending
70466,User70466,user70466@example.com,698.33,Food,2025-05-15,inactive
70467,User70467,user70467@example.com,436.17,Automotive,2026-08-10,inactive
70468,User70468,user70468@example.com,520.57,Health,2026-07-13,inactive
70469,User70469,user70469@example.com,298.88,Garden,2025-11-25,active
70470,User70470,user70470@example.com,27.02,Home,2026-09-03,active
70471,User70471,user70471@example.com,26.09,Toys,2025-01-18,pending
70472,User70472,user70472@example.com,526.39,Fashion,2025-06-04,active
70473,User70473,user70473@example.com,238.19,Toys,2026-03-27,cancelled
70474,User70474,user70474@example.com,667.55,Food,2025-05-08,active
70475,User70475,user70475@example.com,892.70,Sports,2025-12-05,cancelled
70476,User70476,user70476@example.com,542.23,Toys,2026-10-29,inactive
70477,User70477,user70477@example.com,196.20,Sports,2026-09-24,inactive
70478,User70478,user70478@example.com,886.74,Toys,2025-05-16,active
70479,User70479,user70479@example.com,99.74,Books,2025-12-16,cancelled
70480,User70480,user70480@example.com,55.28,Fashion,2025-01-28,pending
70481,User70481,user70481@example.com,801.80,Toys,2025-11-11,inactive
70482,User70482,user70482@example.com,629.88,Automotive,2025-12-23,pending
70483,User70483,user70483@example.com,166.63,Toys,2026-09-12,inactive
70484,User70484,user70484@example.com,704.43,Food,2026-08-11,pending
70485,User70485,user70485@example.com,228.28,Toys,2025-04-14,cancelled
70486,User70486,user70486@example.com,811.00,Food,2025-05-11,pending
70487,User70487,user70487@example.com,556.95,Food,2025-05-09,active
70488,User70488,user70488@example.com,240.13,Food,2026-02-25,active
70489,User70489,user70489@example.com,668.16,Automotive,2026-11-26,cancelled
70490,User70490,user70490@example.com,765.57,Garden,2026-04-06,cancelled
70491,User70491,user70491@example.com,228.19,Toys,2025-02-01,pending
70492,User70492,user70492@example.com,480.10,Fashion,2025-08-28,pending
70493,User70493,user70493@example.com,444.86,Food,2026-05-03,inactive
70494,User70494,user70494@example.com,28.58,Toys,2025-01-24,pending
70495,User70495,user70495@example.com,188.08,Food,2025-08-03,active
70496,User70496,user70496@example.com,478.28,Sports,2025-05-07,pending
70497,User70497,user70497@example.com,917.60,Sports,2025-05-22,cancelled
70498,User70498,user70498@example.com,162.96,Home,2026-11-06,cancelled
70499,User70499,user70499@example.com,224.62,Food,2026-11-12,cancelled
70500,User70500,user70500@example.com,665.81,Automotive,2025-10-26,pending
70501,User70501,user70501@example.com,6.08,Automotive,2025-12-01,pending
70502,User70502,user70502@example.com,248.82,Home,2025-06-09,inactive
70503,User70503,user70503@example.com,458.24,Health,2025-10-27,active
70504,User70504,user70504@example.com,394.29,Home,2025-07-29,active
70505,User70505,user70505@example.com,203.90,Automotive,2026-02-24,active
70506,User70506,user70506@example.com,425.00,Toys,2026-07-28,active
70507,User70507,user70507@example.com,26.29,Food,2025-01-28,pending
70508,User70508,user70508@example.com,351.42,Food,2026-05-27,active
70509,User70509,user70509@example.com,262.40,Books,2025-04-02,inactive
70510,User70510,user70510@example.com,744.29,Books,2026-12-27,active
70511,User70511,user70511@example.com,263.95,Sports,2025-11-24,inactive
70512,User70512,user70512@example.com,826.60,Toys,2025-08-12,active
70513,User70513,user70513@example.com,203.47,Electronics,2026-03-12,cancelled
70514,User70514,user70514@example.com,997.27,Fashion,2026-07-13,inactive
70515,User70515,user70515@example.com,582.98,Fashion,2025-04-20,active
70516,User70516,user70516@example.com,184.18,Fashion,2025-07-10,pending
70517,User70517,user70517@example.com,805.31,Toys,2025-11-05,cancelled
70518,User70518,user70518@example.com,200.77,Garden,2025-03-21,active
70519,User70519,user70519@example.com,157.80,Food,2025-05-16,active
70520,User70520,user70520@example.com,837.48,Automotive,2025-10-04,inactive
70521,User70521,user70521@example.com,798.32,Electronics,2026-06-09,inactive
70522,User70522,user70522@example.com,734.78,Electronics,2026-12-20,active
70523,User70523,user70523@example.com,684.89,Sports,2025-02-15,pending
70524,User70524,user70524@example.com,186.24,Toys,2026-04-04,pending
70525,User70525,user70525@example.com,652.76,Books,2026-08-26,active
70526,User70526,user70526@example.com,897.99,Fashion,2025-12-01,cancelled
70527,User70527,user70527@example.com,525.14,Automotive,2026-03-28,inactive
70528,User70528,user70528@example.com,809.83,Home,2026-04-24,active
70529,User70529,user70529@example.com,939.33,Home,2026-09-06,active
70530,User70530,user70530@example.com,653.64,Garden,2026-07-11,cancelled
70531,User70531,user70531@example.com,73.55,Food,2025-09-19,inactive
70532,User70532,user70532@example.com,92.18,Health,2026-09-25,cancelled
70533,User70533,user70533@example.com,520.94,Garden,2025-04-21,active
70534,User70534,user70534@example.com,418.38,Garden,2025-02-16,active
70535,User70535,user70535@example.com,23.53,Food,2026-01-19,active
70536,User70536,user70536@example.com,518.38,Books,2026-08-03,inactive
70537,User70537,user70537@example.com,861.59,Electronics,2025-09-19,cancelled
70538,User70538,user70538@example.com,560.56,Books,2025-05-04,cancelled
70539,User70539,user70539@example.com,151.97,Food,2025-07-01,pending
70540,User70540,user70540@example.com,680.05,Garden,2026-04-18,cancelled
70541,User70541,user70541@example.com,205.21,Toys,2025-10-10,pending
70542,User70542,user70542@example.com,953.50,Automotive,2025-11-12,inactive
70543,User70543,user70543@example.com,626.24,Fashion,2025-04-18,cancelled
70544,User70544,user70544@example.com,781.28,Fashion,2025-05-18,cancelled
70545,User70545,user70545@example.com,301.15,Fashion,2026-11-15,active
70546,User70546,user70546@example.com,811.66,Food,2026-01-23,cancelled
70547,User70547,user70547@example.com,141.89,Automotive,2025-10-28,inactive
70548,User70548,user70548@example.com,971.29,Sports,2025-07-20,pending
70549,User70549,user70549@example.com,182.33,Health,2026-06-01,pending
70550,User70550,user70550@example.com,618.31,Books,2025-03-09,active
70551,User70551,user70551@example.com,255.77,Garden,2025-03-10,inactive
70552,User70552,user70552@example.com,216.21,Toys,2025-11-24,inactive
